Gene	granule	basket	astrocyte	oligo	opc
Trim37	3174	1250.375	7059.375	8054.75	7978.625
Zfp771	5497.25	1385.25	7405.125	7966.25	7259.125
Capn6	3571.5	3445.5	4211.5	3479.5	3376.25
Vcp	5415.5	5365.25	2313.125	7177.875	9241.375
Rbm45	5879.125	4193.625	5939.5	3276.25	8271.375
Alox12b	3571.5	3445.5	4211.5	3479.5	3376.25
Stk26	3571.5	3445.5	4211.5	3479.5	3376.25
Nr1h4	3571.5	3445.5	4211.5	3479.5	3376.25
Duox1	571.625	7725.875	8633.75	8317	3809.5
Psmd6	1501.25	7067.375	4613.375	10190.75	6063.625
Nsf	4337	609.5	8413.25	8107.875	6193.25
Scai	1666	6188.875	9075	7714.25	3935.75
Xrcc3	7163	7054.5	852.375	2995.875	7057
Cnot7	324.25	5918.625	6538.125	7374.375	9134.375
Irx2	8248.25	8119.25	515.75	6744.5	3413.25
Frmd7	3571.5	3445.5	4211.5	3479.5	3376.25
Gal3st1	6230.75	6079.5	6597.375	1971.75	4329.375
Prokr2	3571.5	3445.5	4211.5	3479.5	3376.25
Nbeal1	5783	7533.125	3015	7427.75	3765.625
Ninj2	5431.5	5311.75	5933.25	345.625	5282.75
Cyp17a1	3571.5	3445.5	4211.5	3479.5	3376.25
Camk1	1709.125	8479.125	4147.125	8214.5	5476.25
Ybx3	4536.875	4395.125	4211.125	4427.375	4314.25
Dctpp1	6367.25	4318.625	6562.875	1862.25	5982.25
Slit1	4877.25	4731.625	5364.875	4788.625	2531.125
Sh3gl2	124.5	3017.375	6159.125	10387.125	8924.125
Nudt6	10051	5729.625	1557	7741.625	3505.125
Ccdc117	4852.375	7434.125	5794.25	7428.375	1364
Rwdd1	903	2954.625	8454	6767	9523.5
Macf1	10017.5	8163.125	1686.625	3455	5279.25
Cxcl12	5177.75	2152.625	5484.25	4867.625	4769.875
Maf1	8083.375	5990.625	4486.5	7474.375	1404.625
Adgrg1	8595	8481.5	517.25	6036.25	3365.625
Ciao1	6326.25	1590	5292.25	6025.625	5917.25
Arhgef40	6403.375	10529.5	1179.125	7504	2816.75
Tspo2	3571.5	3445.5	4211.5	3479.5	3376.25
Ceacam20	3571.5	3445.5	4211.5	3479.5	3376.25
Farsb	1789.5	3035.125	8250.125	7381.875	8376
Hykk	6049.25	2107.5	5446.625	5749.25	5648.125
Dcun1d5	3323.25	5149.125	8180.5	10177.625	1847.875
Krt7	3571.5	3445.5	4211.5	3479.5	3376.25
Ppp4r2	5936.125	9298	6534.25	1058.25	5129.875
Fgf2	8253.25	8135.125	478.375	7163	3307.375
Lamtor3	5274.75	2184.25	7600.5	9608.125	3753.75
Il27	3571.5	3445.5	4211.5	3479.5	3376.25
Bcl10	4973.625	4834.75	5484.125	2238.625	4791.25
Acbd6	1568.5	3800.25	8373.5	8092.25	6317.5
Vwc2	295.5	8602.75	8844.375	6737.25	3172.25
Zmpste24	3571.5	3445.5	4211.5	3479.5	3376.25
Psma4	6378.25	4522.625	5861	9509.375	1066.375
Lrrc32	3571.5	3445.5	4211.5	3479.5	3376.25
Hfe	5042.375	4911.5	5568.875	1923.875	4869.75
Otud3	3932.125	3521.5	7970.75	5490.25	8049.375
Olfm2	10778.875	6322.75	2762	8287.625	447
Txk	3571.5	3445.5	4211.5	3479.5	3376.25
Arid1a	7917.75	10052.375	2788.25	3357.75	4336.75
Nt5c2	4245	7315	2671.75	5567.375	9055.375
Ddr1	8480.25	8358.25	6735	696.125	2939.25
Ptgr1	3223	3415.625	7827.25	9779.375	5289.875
Sgpp2	792.5	4568	7089.125	6614.25	6538.5
Ip6k3	5203.25	5075.875	5729.75	1255	5040.5
Cisd2	7391.5	6697.5	3390.625	5520.5	4126.875
Rufy3	3869.125	5677.75	2889.375	7200.125	9105.625
Fam84a	8626.25	76.75	8804	7112.375	2982.375
Gabrb2	204	2795.75	7754.75	8406.75	8351.375
Notch1	7656.25	7512.125	4243.75	6172.125	1238.5
Trappc3l	3571.5	3445.5	4211.5	3479.5	3376.25
Car2	6972.25	4753.875	7146.375	102	6622.25
Tada3	3783.625	8138.25	5522.75	2027.125	7883.625
Nlk	8488.875	5384.5	9545	1007	4299.875
Fgfrl1	7448.5	7282.25	1964.625	5712.5	4328.25
Lrfn5	7109.875	608.25	7382.25	6983.625	3490
Gatad2a	4659.375	4519.875	3713.75	4562.875	4445.25
Rbm33	5719.625	8252.5	2759.5	4261.625	5957
Fam26e	3571.5	3445.5	4211.5	3479.5	3376.25
Depdc1b	3571.5	3445.5	4211.5	3479.5	3376.25
Rad9b	4878.375	4744.25	5392.375	2598.125	4697
Themis2	3571.5	3445.5	4211.5	3479.5	3376.25
Psme1	8461.5	6347.875	1143.625	3362.625	8156.625
Ina	2901.875	221.125	8294.75	7447.75	10085.625
Mstn	3571.5	3445.5	4211.5	3479.5	3376.25
Cdc42ep4	6946.5	5021.125	33.25	6692.25	6609.25
Slc48a1	10822.625	5120	4300.75	634	8020.25
Mmd	5332.625	5208.625	5833	5312	616.75
Rab35	6278.5	6136.75	4508.5	6225.75	1966.625
Hdac7	8223.5	7660.5	3358.5	3496	4520.125
Rps7	4365	7757.375	2250.25	3808.625	8360.125
Phlpp1	9124.5	10400.25	3870.625	616.875	4445.125
Rcsd1	4850.25	4710.875	2916.875	4768.875	4644
Vamp4	679.75	3314.125	6716.5	10178.875	7803
Nelfb	7109.25	6940.25	2139.75	6114.375	4628
Pptc7	6594.125	1510.625	6876.375	8774.125	4014.875
Pbx2	7170.75	5961	1478.5	8326.25	5725.625
Kxd1	8955	9723.125	1917.375	3016	4970.625
Fuk	5061.75	4929.125	5561.125	5004.125	1747.125
Rab17	3571.5	3445.5	4211.5	3479.5	3376.25
Rbm42	4389.5	4234.375	5128.75	6048.125	5947.125
Dcx	6877.125	625.5	7125	6697.875	4221.25
Abca2	8466.75	6887.875	6010.875	111.125	5968.25
Sept11	906.625	2663.125	7204.625	9596.625	8147.875
Zpbp	3571.5	3445.5	4211.5	3479.5	3376.25
B4galnt4	6760	6641	5660.5	4288	899.25
Aim2	3571.5	3445.5	4211.5	3479.5	3376.25
Parp6	8143	10088.25	1547.25	5614.125	3256.25
Slc11a1	3571.5	3445.5	4211.5	3479.5	3376.25
Stmn2	132.5	3235.75	7716.75	7290.5	7240.75
Haus5	6517.875	5459.125	9504.75	2209.875	3713.125
Cadm3	2640.75	567.125	6414	8938.75	8970.5
Gpsm3	4670.625	4530	3673.5	4572.625	4454.75
Xpo6	9844.5	7982.75	4026.375	1363.25	5297.25
Elovl1	8579	3756.25	6442	100.75	8284.25
F10	3571.5	3445.5	4211.5	3479.5	3376.25
Plxnc1	3852.875	1429.875	8335.125	8014.75	6046.125
Flrt3	659.25	5603.125	10050.625	7496.25	5389.875
Kiz	6380.25	8162	9632.375	3580.5	850.375
Parp14	8594.625	8485.5	929.75	6088.5	3089.125
Snx10	995.75	3214.375	7459.625	7005.75	6941.875
Dapp1	3571.5	3445.5	4211.5	3479.5	3376.25
Ppm1e	1160.25	2800.125	9036.875	8771.125	5943.375
Hmg20a	5592.75	2519.75	7549.625	7167.375	6118.375
Zmym4	3483.375	6279.125	9429.875	7712.375	1771.25
Esyt1	6594	6460.25	1426.5	3726.5	6440.5
Cpd	6412	4061.875	9934.375	1298.25	5901.875
Arsb	8290.75	8167.5	5930.75	4007.375	848.25
Epdr1	774.25	5385.125	8392.625	10547.875	3576
Tmem63a	7095.625	6988.5	4026.25	105.75	6971.875
Nkx1-1	3571.5	3445.5	4211.5	3479.5	3376.25
Rnf186	3571.5	3445.5	4211.5	3479.5	3376.25
Cdc20	6590.625	6453.25	6956.75	1037.75	4139.25
Tmco2	3571.5	3445.5	4211.5	3479.5	3376.25
Fkbp8	7506.875	4427.125	4892.125	7228.125	2360.875
Srpk3	3571.5	3445.5	4211.5	3479.5	3376.25
Pcdh12	5965.25	5815.125	3609	5879.75	3750.75
2410004B18Rik	7250.5	5787.625	2785	3297	9446.75
Rassf9	3571.5	3445.5	4211.5	3479.5	3376.25
Snapc2	3571.5	3445.5	4211.5	3479.5	3376.25
Spata16	3571.5	3445.5	4211.5	3479.5	3376.25
Otof	3571.5	3445.5	4211.5	3479.5	3376.25
Nova1	2689.625	10371.25	8605.25	6176.375	841.25
Rab29	9445.125	1572.875	4101.875	5834.25	7317.375
Tfb2m	5014.125	2747.5	5336.875	4725.875	4625.75
Spdl1	4294.75	8035.875	4429.375	2033	7775.375
Mmp13	3571.5	3445.5	4211.5	3479.5	3376.25
C2cd5	2703.625	1189.625	6106.125	10731	7870
Grk4	4335	843.375	7563.875	10043.5	5703.625
Arf1	7569.75	3271.75	6369.25	3674.125	9270.375
Baiap3	3571.5	3445.5	4211.5	3479.5	3376.25
AU040320	5770	9839.875	1852.625	4165.375	6817.75
Zfp423	7119.875	733.25	7386.75	6995.5	3354.375
Hnrnpl	7608.25	6121.25	3675.875	1032.625	10285.875
Arhgap32	10518.125	239.25	4067	8425.75	5371.5
Oaz3	2543.375	8620.375	7664.75	1375.75	7812.625
Negr1	247	3634.125	8497.125	9913	6289.625
Lyrm9	4373.5	3732.375	7254.75	5680.875	8841.75
Alox15	3571.5	3445.5	4211.5	3479.5	3376.25
Wnt3a	3571.5	3445.5	4211.5	3479.5	3376.25
Zdhhc13	1210.25	4121.75	8490.25	8176.5	5633.625
Tmem171	4819.125	4676.875	5330.5	2858.25	4629.125
Pgbd5	5728.375	3706.875	7222.375	2279	9222.625
Rnf112	2593.5	8995.25	9898.625	6370.625	592.875
Polr1a	7577.25	3311.5	4611.875	4653	7521.375
Pde6d	8482.5	9745.5	2894.375	5082.75	2810.875
Gkn1	3571.5	3445.5	4211.5	3479.5	3376.25
Arfgef2	7234.875	3388.75	7982.25	5826.125	4861.25
Pkp3	3571.5	3445.5	4211.5	3479.5	3376.25
Por	3571.5	3445.5	4211.5	3479.5	3376.25
Mrpl9	4728.875	6310.5	6647.125	1220.625	6092.375
Unc5cl	6359.75	6222.375	2478	3915.375	6181.625
Col5a3	7369.75	7265	625	7363.125	2538.875
Triobp	7662.875	7511.375	2542.625	6040.375	3379.875
2610507B11Rik	8340.875	3187.625	4122.125	5877.75	7141.125
Fam46c	3571.5	3445.5	4211.5	3479.5	3376.25
Gng10	1818.875	8176.875	4349.25	7822.625	5716.875
Gnb3	2841	279.375	7125.5	8731.5	8645.75
Kdm2a	3214.875	7665.875	6117.375	9303.125	3207.375
Rasl11b	1527.5	6408.25	6667	4900	6110.375
Tmco4	3571.5	3445.5	4211.5	3479.5	3376.25
Tdrkh	1212	8698	5537.5	8420	4603.25
Mettl21c	3571.5	3445.5	4211.5	3479.5	3376.25
Nkd2	3571.5	3445.5	4211.5	3479.5	3376.25
Wrn	4494.875	7012.375	7845	5672.5	1936
Mrc2	3571.5	3445.5	4211.5	3479.5	3376.25
B4galt2	7373.375	7193	2884.625	3146.625	6009
Abca7	3571.5	3445.5	4211.5	3479.5	3376.25
Aste1	4419.375	900.25	7988.25	8133.625	6435.125
Furin	6044	4239.5	6234	3387.875	5671
Git2	3573.5	890.875	9930.625	6285.75	8198.125
Slc33a1	3980	5899.5	6130.5	9906.375	1391.125
Slc6a9	6654.125	6536.625	4314.875	3926.375	4247.375
Hlf	6155.75	6169.625	5350.625	8365.875	1162
Crip2	4559.75	4416.375	4135.625	4450.75	4336.5
Rad51c	3837.625	3692.875	4484.125	7757.75	7662.875
Rb1cc1	1674.125	6452.625	5603.75	7059.625	8666.25
Lhx4	2740.75	6291.25	5210	5788.75	5988.625
Irx4	3571.5	3445.5	4211.5	3479.5	3376.25
Dnd1	8075.625	6133.875	2995.625	7712.75	1716.125
Bicdl1	4209.75	1664.875	6925	6442.625	6357.25
Ptpn1	3970.25	3034.375	7492.625	6090.75	9357.125
Brf2	6123.125	3850.75	7784.875	2071.75	7335.875
Rlf	3273.625	5726.25	7887.75	8953.625	3065.375
Slc17a8	3571.5	3445.5	4211.5	3479.5	3376.25
Got1	5128.75	1066.125	10023.625	4401	8064.75
Ier5l	4868.375	4733.75	2852.625	4789.625	4667.125
Chrna5	5019.25	2721	5343.5	4728.875	4637.375
Itk	3571.5	3445.5	4211.5	3479.5	3376.25
Ssh1	3148.5	3327.875	2114.375	8927.25	10478.875
Xrn2	2495.625	5704.125	7467.75	7258.375	6890.125
B4galnt3	3571.5	3445.5	4211.5	3479.5	3376.25
Gnl1	5108.25	4170.375	2757.125	7740.875	9495.875
Pik3r4	6111.125	3911.25	6438.875	2410.875	8634.5
Pdzrn3	6889.75	6776.5	991.25	6880.5	3638
Diablo	2597.75	1011.75	8283.75	9836.875	6894.5
Adgra2	3571.5	3445.5	4211.5	3479.5	3376.25
Tex28	3571.5	3445.5	4211.5	3479.5	3376.25
Actrt2	3571.5	3445.5	4211.5	3479.5	3376.25
Myoc	3571.5	3445.5	4211.5	3479.5	3376.25
Tmem127	7964.375	1198.75	7513.75	4531.875	7930.5
Chrna3	5559.5	106.875	5997.75	5427.625	5353
Usp24	5458.125	8975.5	5522.25	8094	873.5
Efr3a	3734.875	507.5	5840.75	9966.875	8561.25
Prr3	3727.375	3404.25	7199.625	7978.875	7917.75
Hsph1	8873.625	655.5	3954.25	5095.5	9674.25
Rap2c	6131.875	5988	3732.25	6046.25	2773.125
Ptpn13	8362.125	8237.125	999.625	3401	6353.375
Agxt	3571.5	3445.5	4211.5	3479.5	3376.25
Atf1	1107	3916.375	6492.25	9716.25	7361.875
Sbno1	2499.625	6291.75	3191.125	7273.375	9654.625
Brap	7535.5	6113.25	5830.875	3655.75	4177.625
Calhm2	6222.125	6070.25	6587.25	2127.25	4020.5
March10	3571.5	3445.5	4211.5	3479.5	3376.25
Fam213b	6829.5	8006.5	3713.875	5633	2614.625
Mmel1	3571.5	3445.5	4211.5	3479.5	3376.25
Kpna1	2282.75	6431.375	5723.625	4216.125	9354.375
Creg1	4277.625	789	6195	10205.75	7562.875
Ctxn1	3571.5	3445.5	4211.5	3479.5	3376.25
Pole3	826.875	4974.25	6472	6094.125	10451.75
Vgll2	3571.5	3445.5	4211.5	3479.5	3376.25
Lingo1	10567.375	8424	3257.125	3006.25	2939.5
Parg	3778.5	5699.125	6301.125	3929.25	8884.625
Idh3g	7805.5	4053.625	3074.5	6001.375	5680.75
Sdk2	3571.5	3445.5	4211.5	3479.5	3376.25
Ankrd13a	10572.375	1500.625	7985.125	3177.875	5386.25
Gkn2	3571.5	3445.5	4211.5	3479.5	3376.25
Zfp637	6421.625	8522.25	3424.5	1106.5	7954.75
Plekho1	2439.25	4885.125	2966.25	10344.75	8934
Slc26a2	2682.5	6387.25	8180.75	10265.625	1058.875
Zfyve26	3947.125	7347.625	6079.75	5814.75	5336.25
Osbpl6	4994.5	1734.5	5581.125	10527.5	6781.875
Neurod6	3571.5	3445.5	4211.5	3479.5	3376.25
Nkx2-3	3571.5	3445.5	4211.5	3479.5	3376.25
Gnpda1	10161.25	5120.5	6117.5	4750	964.625
Col6a6	5854.75	4494.875	3812.125	5582.5	5469.375
Alox8	3571.5	3445.5	4211.5	3479.5	3376.25
Akt2	8656.75	9482.75	794.25	5398.125	3923
Mef2d	3824.25	7565.375	3553.75	9272.75	5306.875
Arhgef17	5003.25	2770.25	5330.25	4717.625	4625.25
Mrps36	5786.5	2342.875	4293	9547.125	6120.5
Pde3a	597.875	7203	3353.625	7115.375	7036.25
Itgal	3571.5	3445.5	4211.5	3479.5	3376.25
Cd320	4909	4767.375	5422.25	2492.625	4717
Pde6a	3571.5	3445.5	4211.5	3479.5	3376.25
Cse1l	1204.125	5811.375	8286.875	5981.5	7444.125
Tesc	3571.5	3445.5	4211.5	3479.5	3376.25
Scfd2	9558.25	5987	8162	3535.25	1284.5
Paxbp1	3758	6993.75	4064.25	3765	9878.125
Sfrp4	5918.375	5752.75	6248.625	4891.25	2151.5
Mbd4	5356.5	10093.5	5973.375	876	7101.375
Ccdc129	3571.5	3445.5	4211.5	3479.5	3376.25
Irf4	3571.5	3445.5	4211.5	3479.5	3376.25
Cyp20a1	7271.625	7107.5	4587.75	2708.875	5140.25
Man1a2	1679	5540.875	9766.5	7823.75	3892.125
Fam53a	3571.5	3445.5	4211.5	3479.5	3376.25
9030617O03Rik	4226.875	8102.5	1658.75	6229	7451
Emsy	3066.25	5711.875	8282.5	5673.75	5851.625
Sigirr	3571.5	3445.5	4211.5	3479.5	3376.25
2310007B03Rik	3571.5	3445.5	4211.5	3479.5	3376.25
Plekhn1	4873.125	4740.625	2841.625	4789	4668.375
4833439L19Rik	3338.5	4882.375	7746.875	3642.125	10293.625
Srsf4	5627.25	7933.875	5700.75	2624.75	6751.375
Tktl1	3571.5	3445.5	4211.5	3479.5	3376.25
Arnt	2983	7839.5	6252.875	5430.5	6890.625
Mpl	4865.625	4719	5351.5	4774.875	2610.875
Dbx2	4755.125	4606.625	5241.5	4653.75	3054.25
Rnf169	1525.125	6243.5	5512.5	5743.25	9530.375
Dido1	5015.75	7151.625	4249.625	6486.75	5783.625
Tex14	3571.5	3445.5	4211.5	3479.5	3376.25
Bpifc	3571.5	3445.5	4211.5	3479.5	3376.25
Cd68	6111.25	6819.625	721.625	5660.75	8322.75
Rnpc3	9564.5	5683	3648.25	7135.75	2204.75
Ppp1r17	4775.5	4632.375	5282	3046.125	4581.25
Wdr35	7650.875	6048.25	1943.25	7395.875	3883.25
Adgra1	6798.625	6669.125	7184.125	4166.5	567.25
Col6a5	3571.5	3445.5	4211.5	3479.5	3376.25
Grsf1	7683.25	5391.25	6222	7615.875	1903.625
Alas2	3571.5	3445.5	4211.5	3479.5	3376.25
Synj1	1911.375	3001	9742	7743.125	6264.875
Tmub1	4675	4534.625	3657.125	4583.625	4459.25
Asxl1	7451.25	9319.125	4241.375	4075.25	3364
Chst7	8319.125	5425.75	1620.125	8101.625	3844.875
Mvb12a	9373.5	8245.5	3501.25	1004.5	6086.375
Panx3	3571.5	3445.5	4211.5	3479.5	3376.25
Bnc1	3571.5	3445.5	4211.5	3479.5	3376.25
Vps8	2161.25	5109.625	8335.375	5704.75	7448.75
Atp13a4	8555.375	8446.125	1132	6617	2518.875
Dennd2d	3571.5	3445.5	4211.5	3479.5	3376.25
St3gal2	5834.25	9978.25	4140.75	6575.625	915.25
Pde10a	311.5	8054.875	8269.125	6460.375	4454.375
Lims1	7404.625	7235.875	4920	2946.125	3832.625
Nkx2-4	3571.5	3445.5	4211.5	3479.5	3376.25
Exoc5	2942.5	5049.625	5743.25	7040.125	9272.375
Rdh8	3571.5	3445.5	4211.5	3479.5	3376.25
Poldip3	8040	7903.25	4489.5	1564.125	5353.375
Slc44a4	3571.5	3445.5	4211.5	3479.5	3376.25
Pfkfb1	3571.5	3445.5	4211.5	3479.5	3376.25
Ndufs6	5961.875	2260.25	5721.25	7610.875	6023.25
Sh3gl3	3486.125	5512.25	10821.5	292.75	8583.875
Ppp1r8	5285.625	5158	5794.125	934.125	5125
Phf21a	3988.25	9563.5	2827.5	7599.75	4849.125
Gls2	1102.375	3019.625	7957.375	10285.5	7320.875
Dram2	955.5	4255	6597.125	8347.625	7697.625
Mmp12	3571.5	3445.5	4211.5	3479.5	3376.25
Trip13	3571.5	3445.5	4211.5	3479.5	3376.25
Auh	5441.75	3406.5	3227.5	7302.75	9256.625
Timm44	4871.375	4722.375	5361.25	4783.375	2554.75
Krt75	3571.5	3445.5	4211.5	3479.5	3376.25
Gpcpd1	1403.625	5485.75	3723.625	10412.625	7553.875
Nkx2-2	9375.125	9279.125	2724.125	3408.625	2604.75
Apob	3571.5	3445.5	4211.5	3479.5	3376.25
Zdhhc17	1216.25	7795	4445.75	8064.125	7122
Zfp467	1886.75	6871.625	3402.875	6690.375	6580.625
Tbc1d9b	4330.125	7139.375	6275.375	5690.875	4046.75
Fbxo7	10181	8116.25	6584.625	2489	1244
Tmem255a	8061.5	7929.375	6015	4658.25	640.5
Frrs1	3571.5	3445.5	4211.5	3479.5	3376.25
Cacna1a	885.625	4702.5	10892.875	8913.875	3387.25
Fgf1	9085.25	8992.75	3129.75	1234.5	4894.875
Rab10	5587.875	9679.125	4406.75	4272.875	3731.375
Bmp10	3571.5	3445.5	4211.5	3479.5	3376.25
Shprh	1736.75	4019.125	7640.875	5831.125	9576.875
Proz	3571.5	3445.5	4211.5	3479.5	3376.25
Trim6	3571.5	3445.5	4211.5	3479.5	3376.25
Glyctk	3571.5	3445.5	4211.5	3479.5	3376.25
Cept1	877.75	5995.75	8095	9317.5	5229.875
Arhgap26	965.25	4401.625	5638.625	8158.125	8078
Pcsk9	2704.125	4947	5390.375	4777.125	4686.125
Myoz2	4825	4690.875	3018.25	4747.25	4627.75
Cdcp2	3571.5	3445.5	4211.5	3479.5	3376.25
Cops7b	9808.5	7140.625	1682.625	7795.375	2993.5
Szrd1	4316.75	5846.625	3574.5	5718.25	5607.625
Ikzf1	5279.75	5174.625	1090.75	5229	5135.625
Prim2	4644.625	4504.625	3778	4542.75	4427.125
Fbxw8	3989.25	7148.75	5917.75	7689.625	3635.25
Odf3l1	2083.25	5134.375	5532.375	4920.25	4828.875
Wdr82	4389.875	7132.125	6127.375	8763.875	1467
Arid2	4087.625	10333.5	2827.25	5126.125	5510.125
Cog2	584	7957.75	9643.25	7667.625	3779.75
Tceanc2	5900.875	5746.125	5557	1950.125	5674.75
Ctdsp1	8119.375	7989.75	849.75	3824.875	6576
Misp	3571.5	3445.5	4211.5	3479.5	3376.25
Snap47	4874	3243.125	5213.25	4603.375	4505
Cox15	6221.25	3979.375	3730.875	7509.875	7175.875
Kndc1	1297.75	7204.25	2766.5	8087.5	8011.625
Nucks1	3611	5211.875	7258.5	2779.75	10218.125
Rnf212	2347.375	5056.625	5473.875	4857.75	4763.625
Edn1	3571.5	3445.5	4211.5	3479.5	3376.25
Tanc2	8563.75	6655.25	8625.375	2949	818.625
Mrps24	4834.125	4690.875	5317.875	4740.625	2729.5
Cutc	6343.875	6203.125	3287.25	2785.5	6159.25
Ppm1k	4270.875	7853.75	2559.125	8157.75	5712.75
Qsox1	6469	1010.125	6344.75	5796.125	8806.625
Jmjd4	3571.5	3445.5	4211.5	3479.5	3376.25
Krt71	3571.5	3445.5	4211.5	3479.5	3376.25
Ppp2r3c	8018.625	3477.25	9703.875	3515	4931.375
Nectin1	9090.75	921	9256.75	3361.625	5027.5
Urgcp	3893.375	2524.5	8001.875	8264.625	5657.375
E2f8	3571.5	3445.5	4211.5	3479.5	3376.25
Nxnl1	3571.5	3445.5	4211.5	3479.5	3376.25
Sec63	5628	9419.375	7479.875	3518.125	3569.125
Mbnl3	3571.5	3445.5	4211.5	3479.5	3376.25
Tmem59	4054	5771.875	8196	1221.25	9191.75
Pms1	3820	5551.75	7342.75	9482.5	2392.125
Aqp3	6109.25	4437.375	2955.875	5829.5	5713.25
Aga	5124.625	4999.25	5651.625	1572	4960.125
Kif1c	9132.625	6381.625	4546.625	7572.25	990.5
Gid8	6356.75	9256.375	5463.625	4086.875	2498.125
Tyr	3571.5	3445.5	4211.5	3479.5	3376.25
Miga1	6355.125	7534.75	8039.25	3446	2887.625
Tada2b	6443.5	1286.5	6441.875	8485	4294.375
Inpp5d	5290.625	5182.625	1035.125	5249	5142
Hnrnpf	7967.625	6641.875	3044.625	1646.125	9089.75
Nav2	1609.125	10385.125	3917.375	7891.625	5106.75
Barhl2	307.5	5507.25	5973.5	5394.125	5319.25
Pard6b	4685.625	5996.25	2600	5864.75	5753.625
Twf2	3571.5	3445.5	4211.5	3479.5	3376.25
Slc17a9	3571.5	3445.5	4211.5	3479.5	3376.25
A230050P20Rik	8292.375	831.5	3441	7845	8332.75
Cspg4	8232	8107.75	6643.375	3832.25	210.625
Nek10	3571.5	3445.5	4211.5	3479.5	3376.25
Cox11	6069	2946.375	2285.625	8092.25	9230.5
Prex2	9189.625	9091.75	547.5	5262.625	3270.5
Arpc4	6885.75	5314.375	4597.375	5257.75	6946.125
Ddx39	7913.5	7775.75	3531	4996.75	1482
Tex30	3571.5	3445.5	4211.5	3479.5	3376.25
Lix1	4677	4542.875	3639.25	4581.875	4464.75
Mocs2	4406.5	1402.5	6729.5	7518.875	7422.625
Angptl6	8664.75	1183	2997.25	7360	8302.5
Stk38	1360.5	5953	6689.25	5401.25	9181.625
Setd6	3457	5924.625	5445.875	8422.875	6772.875
Ngb	3571.5	3445.5	4211.5	3479.5	3376.25
Pcid2	1813.375	5324.875	6365.625	5354.75	10041.125
Tmem38a	5096.5	1374	6718.75	6239	6152.5
Prodh2	3571.5	3445.5	4211.5	3479.5	3376.25
Nupr1	4890.5	4760.25	2761.875	4814.25	4686.75
Rnaseh1	4668.25	5836.5	3188.875	5714	5601.75
Adnp	5960.625	9724.5	2562.875	7380.75	3189
Ano9	3571.5	3445.5	4211.5	3479.5	3376.25
Cdh2	1007.5	6182.125	9796.25	7811.125	3763.125
St3gal5	10809.5	6103	6096.875	1632.75	3095.875
Chrdl2	3571.5	3445.5	4211.5	3479.5	3376.25
Chrnb4	3571.5	3445.5	4211.5	3479.5	3376.25
Vtcn1	3571.5	3445.5	4211.5	3479.5	3376.25
Ttc21b	1088.875	7423.375	7979.75	8188.75	3533.5
Bcl2	9210.625	9110.125	258.25	5513.5	3269.25
Nin	6076.375	1203	10330	5772.25	5164.75
Fam26f	3571.5	3445.5	4211.5	3479.5	3376.25
Nme8	3571.5	3445.5	4211.5	3479.5	3376.25
Alas1	2862.875	8480.875	9421.75	3555.625	4884.75
Zyg11a	3571.5	3445.5	4211.5	3479.5	3376.25
Abcb11	3571.5	3445.5	4211.5	3479.5	3376.25
Ube2q2	5603.875	7402.625	4443.625	7300.75	2670.25
Nvl	4114.875	3950.5	4724.5	7583.25	7789.75
Sbf1	8354	8240.75	5557.875	3535.375	1827
Higd1c	5353	5234.5	5854.625	5322.875	536.25
Abca1	9101.375	6656	1395.375	7957.625	3170.875
Tbc1d15	2955.875	5960.625	7793.5	5697.375	7426
Map4k1	5232	1897.25	5544.375	4933.875	4837.875
Ythdf1	4310	5792.625	1968.375	6938	9617.625
Amer1	7585	6042.625	4348	4694.75	3882.875
Ndel1	7361.25	1220.625	6412.125	4489	8064.625
Pitrm1	5737.375	4526.25	7306.5	1565.125	10043.625
Cap1	5663.875	5190.5	4149.625	5534.625	8655.125
Krt72	3571.5	3445.5	4211.5	3479.5	3376.25
Tmigd1	3571.5	3445.5	4211.5	3479.5	3376.25
Ppp6c	1940.375	4663.625	6468.125	8664.375	6952.375
Kdelc1	4979.625	4842.625	5476.375	4902.25	2107.75
Lrr1	6287.75	6142.625	6655.75	3969.125	1839.625
Gne	4260.375	7662.875	9776.125	2225.875	3726.375
Kif16b	7220.25	7054	2540.75	6077.875	4308.5
Snx33	7639.375	7501.75	1062.375	6296.875	4709.875
Rab20	3571.5	3445.5	4211.5	3479.5	3376.25
Pla2g10	4730.25	4586	5215	4634.5	3142.125
Snupn	3571.5	3445.5	4211.5	3479.5	3376.25
Ttyh2	8090.5	7952.875	4273.75	562.125	6148.5
Ssr4	3201.625	4798	5270.75	4659.625	4570.125
Wscd1	7757.625	10535.625	4224.75	5685.25	303.75
Hnrnpr	3996.625	9307.875	7269.125	5672.125	2601
Ccdc77	6309.375	6159.75	6677.625	4110.125	1679.375
Sh2d1a	3571.5	3445.5	4211.5	3479.5	3376.25
Pcdh18	3571.5	3445.5	4211.5	3479.5	3376.25
Kdm5a	3757.75	8312	5885.875	5390.875	4049
Pou2f1	1229.875	7564.25	4578.375	9401.125	5872
Ppt1	5207.875	2575.25	6437.375	7289.75	7943.125
Pfkp	4328	8133.875	1021.25	7986.875	5980.875
Cyb561	3571.5	3445.5	4211.5	3479.5	3376.25
Trpc5	6660	342	6929.75	5245.875	6414.75
Birc7	3571.5	3445.5	4211.5	3479.5	3376.25
Utf1	3571.5	3445.5	4211.5	3479.5	3376.25
